"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-YBL071W-A",818.266694741892,-1.07026306064435,0.304549159035782,-3.51425386966378,0.000440991135320892,0.00173048543829094
"gene-YFL001W",1574.23113181906,1.07976258729624,0.307320594091726,3.51347292714775,0.000442289483062965,0.00173450092051932
"gene-YBL064C",18753.147006665,-1.14635845749259,0.326315715219017,-3.51303478204589,0.000443019478170373,0.00173610623148727
"gene-YOR046C",5061.4238976481,1.07908873872785,0.307179166358991,3.51289689179882,0.000443249450157708,0.00173610623148727
"gene-YGR204W",30059.5220134466,1.10063260428577,0.31332711023214,3.51272701385568,0.000443532924107093,0.00173613818710076
"gene-YGR003W",2297.25590614708,1.05704028425562,0.301022300963829,3.51150157603317,0.000445582820827255,0.00174308019115178
"gene-YPL211W",1010.49987341161,1.27339646466205,0.362721245687611,3.51067515289342,0.00044697023975746,0.00174634097392227
"gene-YJR113C",7608.61723610877,-1.09251271183338,0.311326140945263,-3.50922254236745,0.000449418693660902,0.00175481998899421
"gene-YIL123W",4777.65252762825,1.20768017807528,0.344206650803589,3.50859047974761,0.000450487972944998,0.00175790665680146
"gene-YML080W",962.128657597733,1.70148364470865,0.485080891259347,3.50762867671685,0.000452119640214371,0.00176100460234208
"gene-YIL022W",5495.28816548355,-1.14388486197785,0.326377191979467,-3.50479411579046,0.000456960515646161,0.0017765678247008
"gene-YGL053W",2408.25533572348,-1.12737404431882,0.321710082964735,-3.50431678711916,0.000457780442283211,0.00177865894580279
"gene-YJL047C-A",257.138954638957,1.34634668374566,0.38429771891402,3.5033949396064,0.000459367823958044,0.00178262984484888
"gene-YCL037C",802.926592745211,1.7604199599884,0.502925461735645,3.50035958392923,0.000464630947508407,0.00179973142198281
"gene-YGL032C",1634.96550489198,1.2028009955369,0.343654376752329,3.50003106872624,0.000465203934739749,0.00180026308562808
"gene-YCR072C",729.724166588886,1.81463008670111,0.518730628762158,3.49821272561319,0.000468387380424137,0.00180983506185944
"gene-YNL128W",705.412410409517,1.20611626810802,0.344806598076007,3.49795008227237,0.000468848876798442,0.00181050888982913
"gene-tV(AAC)O",146.777718839075,-2.57419604512936,0.736592428797628,-3.49473595504007,0.000474530956777352,0.00183020930485504
"gene-YDR191W",2128.22110472881,1.08056012790994,0.309383325822006,3.49262561270547,0.000478296580361541,0.00184360527858183
"gene-YLR215C",1989.50070246756,1.01300148054523,0.290371043429382,3.48864497155549,0.000485475485176046,0.00186678662066876
"gene-YNL129W",803.626658693613,1.1195271459849,0.321049555295628,3.48708517896566,0.000488315804613333,0.0018742053949432
"gene-YBR282W",932.621845148194,-1.23748573028373,0.3550853014475,-3.48503789156898,0.000492067354493567,0.00188745543639686
"gene-YBR074W",6034.10281284588,1.03135550399863,0.295955498457214,3.48483305556065,0.000492444181426428,0.00188775258849547
"gene-YGL111W",3199.73224403041,1.00717581679979,0.289109983047977,3.48371165250512,0.000494511946234415,0.00189148980318314
"gene-snR57",1025.30695175688,-2.5619627119641,0.736129547696609,-3.48031500702646,0.000500824555982934,0.00191290105998085
"gene-YGR187C",1483.79156392039,1.17544373566842,0.337936222633635,3.47830051039764,0.000504603875292073,0.00192616951428076
"gene-YKR079C",3480.16250931287,1.1097417928569,0.319344762269935,3.47505869508784,0.000510741585271051,0.00194841889698684
"gene-YNL081C",2825.80894930174,-1.08414673946998,0.312977746852428,-3.46397387792929,0.000532258194338914,0.00202315863381627
"gene-YAL036C",2910.15598698397,1.40228017288422,0.405923586566909,3.45454223230529,0.000551227876289842,0.00208896814175706
"gene-YOR177C",1090.397199441,-1.13600066223769,0.329147788511046,-3.45133919136013,0.000557812054102511,0.0021126503382405
"gene-YLR129W",4947.09803034286,1.30792121416871,0.379017983814858,3.45081571329239,0.000558895055344636,0.00211548152401157
"gene-YOR244W",5539.51830413411,-1.14089276260611,0.330970471378117,-3.44711344747942,0.000566610598027125,0.00214211416736154
"gene-YPL183C",2183.67582178368,1.36898184917188,0.397386276025257,3.44496509256619,0.00057113314391627,0.0021566261110994
"gene-YLL016W",6181.4616738384,-1.06750191268509,0.310398213802581,-3.43913677726264,0.000583572308744485,0.00219833152863962
"gene-YJL194W",523.301232621647,1.070849903586,0.311427804250376,3.43851733522509,0.000584909086679686,0.00220073788818741
"gene-tA(AGC)L",115.198347592285,-3.2550426120873,0.946854705560102,-3.43774244662154,0.000586585337468693,0.00220572876450661
"gene-YER039C-A",626.678448960927,-1.72893268622227,0.503215940447592,-3.43576692877504,0.000590879063339692,0.00222055028213355
"gene-YDR435C",5952.29694670171,-1.15023973231256,0.335012966888169,-3.43341854196504,0.000596021265414279,0.00223854085747614
"gene-YMR174C",3304.66836766113,-1.52959241255199,0.445557591121835,-3.43298474323093,0.000596975689332804,0.00224079089103134
"gene-YOR268C",214.994299253815,1.49827640801282,0.436507941098918,3.43241500771069,0.000598231356237052,0.00224416831197552
"gene-tT(CGU)K",168.003264518239,-3.00767484386572,0.876476409088134,-3.43155253544683,0.000600136877629165,0.00224864120637523
"gene-YJL110C",2578.4991021109,-1.1198957031162,0.326535200412641,-3.42963240012407,0.000604399475933001,0.00226192468559852
"gene-YGR240C",74117.4551547781,1.23021998435011,0.359603257242935,3.42104794540005,0.000623803339704468,0.00232763542022271
"gene-YDR507C",9335.33831898978,1.02959938742619,0.301135482695174,3.4190570244703,0.00062838555927711,0.00234334673968152
"gene-YJL122W",719.977100289572,1.64332434894851,0.481063323778002,3.41602501733611,0.000635424090554639,0.00236679522447582
"gene-YDR463W",3788.17331893736,-1.00908410669573,0.295413288731891,-3.41583857323205,0.00063585928825471,0.00236701810610047
"gene-YPL051W",989.810776433445,1.02430642933848,0.30012040856417,3.4129849224148,0.000642554970742724,0.00238771458191138
"gene-tV(CAC)D",41.0538122915926,-3.11269671816458,0.913124788217619,-3.40884045458938,0.000652396225744378,0.0024214306059706
"gene-YNL196C",2211.07715005863,-1.28058279144268,0.376133949421034,-3.40459241558444,0.000662628746237856,0.00245796286692701
"gene-YAL037C-A",281.938955182326,1.76280388666576,0.517866321615492,3.40397475774572,0.000664128903721318,0.00246207928681166
"gene-YDR524C",1796.94437099403,1.00973080000926,0.296934061346434,3.40052197255741,0.000672573303019826,0.0024889948643445
"gene-YNL248C",2273.57001823576,1.68923266596479,0.49686088984888,3.39981008865192,0.000674326707291786,0.0024925581571993
"gene-YPR154W",1792.74245174951,-1.13110067237284,0.332738688608678,-3.39936626276448,0.000675422021414185,0.00249368341161467
"gene-YMR288W",3108.38385341836,1.0055110783907,0.295848439859784,3.3987371333351,0.000676977478742196,0.00249796371032667
"gene-YGL008C",47001.4633450818,1.48981468716024,0.438610985414039,3.39666523799873,0.000682123598309541,0.00251548035727484
"gene-YDR334W",11848.6872072349,-1.03859039019803,0.305843537750293,-3.39582257594073,0.000684226963678533,0.00252028927158693
"gene-YLR436C",9718.08473202546,-1.09101436675549,0.321274607423289,-3.395893548842,0.000684049576273366,0.00252028927158693
"gene-YER090W",9846.35353598092,1.02465114769737,0.301823494546445,3.39486874352553,0.00068661509446573,0.00252760933199118
"gene-YLR150W",101293.984469864,1.27373724003485,0.376754979816663,3.38081062831518,0.000722723336737207,0.00265588191227554
"gene-YIL170W",232.858404589218,1.62387769908237,0.480789287997049,3.37752470702371,0.000731413820591191,0.00268625250591034
"gene-YNL214W",910.214028363506,-1.28697181742929,0.381452491830763,-3.3738718319876,0.000741188690929957,0.00271898538976399
"gene-YDL130W",26318.1673272524,1.38332404770588,0.410047906295673,3.37356690880993,0.000742010109361014,0.00272041613350614
"gene-YOL110W",1136.67424065242,-1.15431820425737,0.34289957966653,-3.36634476303514,0.000761714418970084,0.0027845629716089
"gene-YBL024W",7410.75111584612,1.03457560743321,0.307351981530685,3.36609382598016,0.0007624077100327,0.00278548263004995
"gene-tL(UAA)N",182.661093473899,-2.88334183775597,0.857437526228572,-3.3627427649899,0.000771722379601909,0.00281788148568016
"gene-tF(GAA)B",194.496770245022,-2.2937096213693,0.682589643184193,-3.36030533758093,0.000778563747144822,0.00283806521605915
"gene-YOR234C",2208.02734511346,1.26900125009557,0.3777290341069,3.35955443058802,0.000780682708995934,0.00284401222583961
"gene-tD(GUC)G1",77.6183773257788,-4.10609824880618,1.22233378044786,-3.35922831757274,0.000781604623751916,0.00284408468400437
"gene-YOR157C",6818.61263932525,-1.02349184704522,0.304669920986536,-3.35934654701424,0.000781270274850748,0.00284408468400437
"gene-tL(UAA)J",387.985022784647,-2.77062034014652,0.826303368485628,-3.35303043145552,0.000799319175770708,0.00290519119447267
"gene-YBR046C",4997.73809389761,-1.0401325534175,0.310454092340875,-3.35035864908312,0.000807069887145907,0.00292829845129004
"gene-tD(GUC)N",157.958215194815,-2.91887467713101,0.872254086571886,-3.34635827113486,0.000818805257520147,0.00296575873286734
"gene-YJR079W",238.889765655532,-1.99877585364339,0.597348980270102,-3.34607728423611,0.000819635473012636,0.00296706159174379
"gene-YDR114C",431.766814116571,-1.89203772999754,0.565835556368032,-3.3437943386628,0.000826409765116622,0.00298986803145463
"gene-YDL060W",3505.66122827914,1.48277608424711,0.444628041048976,3.334868580823,0.00085339720478282,0.00307867435546937
"gene-YHR007C",8747.12136372193,1.46132257551011,0.438469797916594,3.33277818096853,0.000859834651351851,0.00310012424895642
"gene-YPR137W",1917.0456954741,1.18790616143377,0.356669309525578,3.33055334369492,0.000866735548405731,0.00312321963899802
"gene-YKL081W",31175.8311804467,1.18548263653132,0.356168958431831,3.32842772641069,0.000873376627473034,0.00314535294851225
"gene-YBR185C",927.381675188384,-1.19127387388688,0.358496769328673,-3.32296962150503,0.000890646132340106,0.00320206072436529
"gene-YPL259C",5886.13392811624,-1.0279439403688,0.309962909048073,-3.31634498955284,0.000912031667184472,0.00326698812341397
"gene-YDR365C",26172.9142012862,1.02264453110332,0.310084839566716,3.29795075609716,0.000973932132891655,0.00346550351827779
"gene-YNL122C",325.094873539483,-1.26510897403041,0.38361259382483,-3.29788175465403,0.000974171492135067,0.00346550351827779
"gene-YMR321C",165.369298084166,2.08155918959824,0.632138442137563,3.29288499297636,0.000991650287124195,0.00352102855326868
"gene-YPR035W",27519.6727925874,1.01635447571409,0.308766943101969,3.29165572422837,0.000995994575509756,0.00353247569919264
"gene-YBL069W",1301.49193219074,1.13308754627572,0.344296116305211,3.2910262202065,0.00099822608521542,0.00353641218728564
"gene-YER011W",229.242764273767,1.46964846934286,0.447230851815401,3.28610708178395,0.00101582385030964,0.00359270061696723
"gene-YKL107W",664.573294475316,-1.32003262713744,0.401831421826075,-3.28504082915844,0.00101967594302901,0.00360430296902518
"gene-YNL284C",2121.0284274497,-1.10045487774369,0.335264781324716,-3.28234559381847,0.00102947348817469,0.00363485991961343
"gene-YLR410W-B",456.239883357541,1.26336391680264,0.386533384000865,3.26844709692608,0.00108139391592612,0.00380115386501121
"gene-YNL136W",19777.0159270592,1.1119735298149,0.340446331906996,3.26622267770143,0.0010899250571936,0.00382474535930042
"gene-YHR169W",1008.08938341357,1.44888202984827,0.443875077718154,3.26416620932312,0.00109786740070229,0.00384898277109818
"gene-YPL166W",3301.18358940831,-1.21651885917422,0.37315238016177,-3.26011282213134,0.00111367903934698,0.00389725861383021
"gene-YGL117W",4539.46993328816,-1.25157311125043,0.38419020079617,-3.25769139519111,0.00112322484453681,0.00392630591443964
"gene-YNR041C",1502.70519822529,1.10713789915649,0.339964637949062,3.25662664751141,0.00112744621481441,0.00393865351548645
"gene-YDL200C",1991.12093576618,-1.07593599107343,0.330966318091845,-3.25089271100648,0.00115043262841558,0.00401265634901127
"gene-YER156C",7086.58545933652,1.15350810387894,0.354971824165964,3.24957651664102,0.00115576980407519,0.00402890236843458
"gene-YAR029W",477.566616422785,1.06019149851138,0.326871759741037,3.24344782599546,0.00118092436795652,0.00411204255346981
"gene-YOR185C",3770.99698470075,-1.02380616756833,0.315640214018412,-3.24358596306303,0.00118035186983925,0.00411204255346981
"gene-YPL261C",729.254029288788,-1.7755973134115,0.547883723717431,-3.240828731622,0.00119182766183717,0.00414543035606464
"gene-YBL078C",9671.36226404155,-1.44464815484298,0.446202637820228,-3.23765041349895,0.00120518390038137,0.00418265804942484
"gene-YML047C",74.9557330502418,2.07367873851306,0.640874692511409,3.2357007738703,0.00121344514723917,0.00420901270544014
"gene-YLR089C",26831.6404834303,-1.09968991012586,0.339944931242104,-3.23490603642116,0.00121682768634522,0.00421610735719392
"gene-YPR157W",541.793876283579,1.52217754527694,0.47066357150686,3.23410953688979,0.00122022646153185,0.00422556181571655
"gene-YKL156W",2667.34680024542,1.08966921621374,0.337583191781445,3.22785388236748,0.00124722664582752,0.00431669112436242
"gene-YOR182C",3900.63113532942,1.08889689378174,0.338225525176846,3.21944032228909,0.00128441092267851,0.00443322127991829
"gene-YCL009C",6732.13059512282,1.12959206494554,0.350930965421375,3.21884409256732,0.00128708444424529,0.00444001887604531
"gene-tF(GAA)D",334.148208227935,-2.74403511238521,0.852641512549627,-3.2182752915464,0.00128963976102757,0.00444640149428094
"gene-YMR102C",6935.66077621056,1.06604317053816,0.331554543650905,3.21528747215903,0.00130313949518813,0.00448558824053293
"gene-YPL173W",2331.91605930565,-1.08761849030329,0.338446438922857,-3.21356163109517,0.00131099659054295,0.00450280201523086
"gene-YPL241C",1268.15011127319,1.08093024138619,0.336651597814572,3.21082759863083,0.00132353312727251,0.00453844475289857
"gene-YCL001W-A",230.035540333738,1.40686051029858,0.438719827734887,3.20674020493262,0.00134248174267044,0.0045909381069847
"gene-YGL241W",5270.79496604741,1.00297884222659,0.313296942429367,3.20136811565825,0.00136776671990792,0.00467233853507007
"gene-YGL001C",4655.05477339776,1.06603426372956,0.333721274633449,3.19438508947465,0.00140129058791946,0.00477754936955881
"gene-YOL077W-A",1552.1422711754,-1.19482069308246,0.374045149006665,-3.1943221192829,0.0014015963104478,0.00477754936955881
"gene-YGR174W-A",173.119823210068,-1.65690738441984,0.518913620211685,-3.193031209595,0.0014078772928448,0.00479636640123138
"gene-YHR086W-A",145.699965739343,1.55311725956751,0.486884162753342,3.18991123224176,0.00142316500101828,0.00484583072160975
"gene-YNL162W",4125.80584192577,1.00885909382177,0.316574434328733,3.18679900972093,0.00143856704989528,0.00488245630604931
"gene-YEL048C",271.800533267853,1.21091289550242,0.380227326170803,3.1847077055121,0.0014490028400632,0.00490994729147693
"gene-tM(CAU)E",91.2632546918524,-2.82754160956822,0.888573985427006,-3.18211162597725,0.00146205456595423,0.00495151240220588
"gene-tD(GUC)I2",41.893390359925,-4.85898630977738,1.52832788655314,-3.17928263465501,0.00147640055040705,0.0049974137793166
"gene-YDL003W",2459.01268161685,1.19812376872433,0.377326692316673,3.17529555454507,0.00149683957648427,0.0050589883054224
"gene-tK(UUU)G2",112.595643940007,-2.37541189888763,0.74823883662521,-3.17467068349657,0.00150006639024345,0.00506392861717089
"gene-YGR282C",41999.1935139544,1.07472570479821,0.338596728439041,3.17405814802992,0.00150323572247343,0.00507191250182849
"gene-YAL044W-A",2456.91691259988,-1.01088585621769,0.319356572877936,-3.16538296709511,0.00154878953281359,0.00520739500191346
"gene-YHR061C",682.808659821663,1.06574601186282,0.336960284973255,3.16282380859042,0.00156246864151057,0.00524370795815095
"gene-tV(CAC)H",51.79428373507,-3.22292490491193,1.0191979067468,-3.16221695862706,0.00156572862711741,0.00524627243496409
"gene-YMR290C",3389.42179170378,1.29311947263512,0.409184372024372,3.16023670756933,0.0015764101080084,0.00527365630827636
"gene-YIL069C",4336.74550396602,1.07567611955801,0.3414011351862,3.15076901830257,0.00162841215550946,0.00543033688664339
"gene-YLR372W",4296.51966796808,1.34476084677783,0.427930542839087,3.14247456574628,0.00167526267119657,0.00557183882097342
"gene-YHL033C",10554.9339052705,1.48327377492081,0.472290561101833,3.14059584731144,0.00168604526732325,0.00560179212631214
"gene-YMR093W",911.408608969587,1.5195657348593,0.484115776141792,3.13884779167832,0.00169613524483579,0.00562642233242214
"gene-tL(UAA)D",197.271054186259,-2.86839868203153,0.914216550787016,-3.13754840640571,0.00170367140039952,0.00564844997419525
"gene-tH(GUG)G2",521.681292696623,-1.27935806155347,0.407834336059909,-3.13695524980402,0.00170712180917074,0.00565691546433563
"gene-IRT1",832.658729493111,-1.28680935593922,0.410239048640866,-3.13673054820709,0.00170843058244362,0.00565827901937471
"gene-tL(UAG)J",66.7580311787237,-3.70784430122956,1.18268251433299,-3.13511382496486,0.00171787441906298,0.00568657012420533
"gene-YIL007C",2776.24498489834,-1.12193847849189,0.35818124471807,-3.13232056406244,0.00173430402194916,0.00572892674825112
"gene-YNL184C",241.554171305699,-1.53341126270671,0.490192388547327,-3.12818252288848,0.00175890916210602,0.00579805602521722
"gene-YIR035C",3264.6210853429,1.07367195737813,0.34338913541405,3.12669169361903,0.00176785211493109,0.00582449082380117
"gene-tT(AGU)I2",43.3775348111656,-4.58957314855368,1.47246711026264,-3.11692744548641,0.00182746541706489,0.0059927181071301
"gene-YJR069C",2170.98001230091,1.32167492981198,0.42440358842193,3.11419357863206,0.00184448432611169,0.00602971392455175
"gene-YOR077W",890.151555249453,-1.25145130661097,0.40226757954278,-3.11099221079009,0.00186459857656163,0.00608600342846668
"gene-YOL120C",43366.9276249418,1.07893260033545,0.347027191900318,3.1090722154285,0.00187675840594308,0.00611935807025703
"gene-tS(CGA)C",3521.13887981548,-5.29520477001764,1.70519475797557,-3.10533723215534,0.00190062194422931,0.00618710092984446
"gene-YDR453C",1839.96987134374,-1.02529286669307,0.330541980165972,-3.10185370759335,0.00192312971139764,0.0062479422772146
"gene-YPR007C",635.703215326088,-1.02879562884658,0.332515438763176,-3.09397853126245,0.00197491776908309,0.00640299817575216
"gene-YCR100C",1114.80446558749,-1.0068483402009,0.326184334778032,-3.08674645852033,0.00202360116697956,0.00653061870981223
"gene-YJL208C",800.988749970897,1.23598548453004,0.400625115541145,3.08514228535205,0.00203454796473164,0.00656258796194256
"gene-YML027W",336.712487150389,1.18819979569448,0.385756240462036,3.08018295250733,0.00206873475956131,0.00665923501469814
"gene-YPL256C",1965.27121826211,1.21041394734182,0.393244477054341,3.07801893724893,0.00208381672485725,0.00670436136068869
"gene-YMR244W",414.889480005947,1.50159193386304,0.488207280936459,3.07572621813987,0.00209990566113753,0.00674923807295272
"gene-YOL010W",1580.71671181112,1.18097180752488,0.384433657899704,3.07197817687698,0.00212645270977428,0.00682412762739776
"gene-YCR099C",821.512162052201,-1.06322179955241,0.346171305873807,-3.071374725495,0.00213075555352787,0.00683098348782244
"gene-YDR237W",1412.05472442326,-1.08856841249023,0.35554772916201,-3.06166605270092,0.00220108867766464,0.00702432449461196
"gene-YKL086W",274.598098635066,-1.20430295142854,0.393869030903911,-3.0576228566758,0.00223100167267317,0.0070910768890509
"gene-YFL041W-A",135.640885551668,-1.68115061011984,0.55002747512453,-3.0564847869449,0.00223948844666559,0.00711088325512246
"gene-YGR264C",9338.91955149853,1.11785641335151,0.365883396106919,3.05522585951085,0.00224891093034771,0.00713361787060998
"gene-tQ(UUG)D2",113.70514432032,-2.85671271300553,0.935345066362579,-3.05418055404395,0.0022567621400366,0.00715492310461076
"gene-YPR163C",21049.9202327023,1.09415142951348,0.358668303638945,3.05059415179021,0.00228389060786319,0.00723043734688846
"gene-YHR175W-A",209.305734579457,-1.2934748716868,0.424131893254773,-3.04969961527938,0.00229070349944189,0.00724795597966912
"gene-YPR125W",4147.67998207833,1.25627917123482,0.412041947639965,3.04891086558143,0.00229672614526768,0.00726336763894583
"gene-YJL177W",9869.35615406662,1.11331699704513,0.365181631586726,3.04866647374275,0.00229859518600638,0.00726563470824874
"gene-YBR004C",2085.77237816737,-1.10604335722025,0.362840504174008,-3.04829076273642,0.00230147123651237,0.00727108097066482
"gene-tS(GCU)O",142.28271209189,-2.76253027654944,0.906727639771477,-3.04670350321038,0.00231365804833867,0.00730226609250433
"gene-tF(GAA)Q",41.7428427401465,-4.92842601867923,1.62283738616967,-3.03691920132036,0.0023900951304571,0.00752844150482642
"gene-YBR201W",1300.00926540739,1.00924306711403,0.332754217275104,3.03299857588174,0.00242136742819062,0.00761933283541421
"gene-YMR114C",8948.78231743552,-1.00964460975458,0.333068333535018,-3.03134374570745,0.00243467898082021,0.00764681007923773
"gene-tT(AGU)N2",41.1348975641106,-3.56703497841154,1.17766230509936,-3.02891156740438,0.00245436515187361,0.00769628376316012
"gene-YGR133W",1569.32810492562,-1.08252425701761,0.357651168178808,-3.02676002018929,0.00247190118715853,0.00773588530333583
"gene-YKL078W",1675.23776536372,1.38862194182537,0.458809010239201,3.02657949350517,0.00247337775792741,0.00773666673685032
"gene-YNR037C",698.640949728163,-1.03043356388489,0.340737901898385,-3.02412369784501,0.00249354461751944,0.00779201801688682
"gene-tY(GUA)M1",65.6603674942638,-2.30578708277052,0.763026697124979,-3.0218956839368,0.00251197097992366,0.00783794606600624
"gene-YLL053C",76.3954787551598,2.03438348674721,0.673906384144788,3.01879242371166,0.0025378434980252,0.00791475820897472
"gene-RDN5-1",992.512198546657,-1.638365587185,0.543387213362131,-3.01509779195547,0.0025689641152241,0.00797531632100144
"gene-YNR063W",569.583812394181,1.06927819974382,0.354654411697673,3.01498632041641,0.00256990846246034,0.00797531632100144
"gene-tY(GUA)M2",111.14878173891,-2.26864010477153,0.752923758375073,-3.01310734259151,0.00258587434146989,0.00802091667354114
"gene-YIL171W",48.0405470345529,2.45426396244182,0.815221425478953,3.01054889596396,0.00260775957422122,0.00808085104424521
"gene-YGL064C",854.749051896359,1.00998521366076,0.336857423125857,2.99825725759177,0.0027152836468038,0.0083893085138387
"gene-tF(GAA)G",107.4023402134,-2.86457008657828,0.955582187887131,-2.997722354905,0.00272005353153797,0.00839738979491091
"gene-YCR047C",1936.0400082558,1.10901925294656,0.370287382708941,2.99502306784859,0.00274424087068865,0.00845644176780675
"gene-YLR304C",29857.5421192386,-1.04532752262584,0.350227647726439,-2.98470874418899,0.00283848453730188,0.00871869629431352
"gene-YJR070C",8036.9428162529,1.57364680696155,0.529153595754562,2.97389419553611,0.00294046446518409,0.00900999461489352
"gene-YBL030C",20048.8547235221,-1.2423311506914,0.417992450891861,-2.97213776957136,0.0029573394773928,0.00905181418104078
"gene-tA(AGC)P",192.494333837821,-2.01608429944969,0.678822674683261,-2.96997194501554,0.00297826946867155,0.00910813155647079
"gene-tQ(UUG)Q",47.4617854260632,-3.96077730121016,1.33386106465262,-2.96940768882978,0.00298374444704231,0.00912045200341677
"gene-YMR255W",5827.61261826355,-1.03587522740016,0.34892360472086,-2.96877371832973,0.0029899068167641,0.00913486065238101
"gene-YGR152C",1134.88119393177,1.01089902627136,0.340707118621077,2.96706165213896,0.00300660663986568,0.00917699006340417
"gene-tD(GUC)G2",74.7273363578073,-3.79967203456869,1.28075835968232,-2.9667360793266,0.00300979195227724,0.00917782787768874
"gene-YHR143W",5281.32212097247,1.22343293382666,0.412366631717838,2.96685725692712,0.00300860602538125,0.00917782787768874
"gene-tP(AGG)C",350.34180959059,-2.07845533050217,0.70103439647885,-2.96484072813235,0.00302839673742304,0.00923009658104867
"gene-YOL080C",297.750334501887,1.38126943715915,0.466089497856545,2.96352834275678,0.00304134052415287,0.0092516610445287
"gene-YNR071C",698.76786041808,-1.03238676793005,0.348741297651137,-2.9603226657796,0.00307316988629496,0.0093349755794682
"gene-YCR046C",2721.39527338094,-1.12804813908927,0.381268094093661,-2.95867437261129,0.00308965387240976,0.00937601410943982
"gene-YNL068C",1227.14492973231,1.03753123537643,0.350843494830317,2.95724803413621,0.00310398319540077,0.00940717507951819
"gene-YOL160W",65.5648814079387,2.00781202114723,0.679803465200206,2.95351836807116,0.00314173911142529,0.0095066251615393
"gene-YJL160C",1040.22994088146,1.04780617959826,0.354856719467231,2.95275845747376,0.00314948294130711,0.00951635813506596
"gene-YHR167W",493.372044214944,1.06875485651753,0.362147884081149,2.9511558771887,0.00316587102065309,0.00956129437559308
"gene-YJL199C",2277.22124960999,-1.30071467580471,0.441729673397023,-2.94459429406645,0.00323378391134741,0.00974772530829674
"gene-YGR200C",4471.94665822804,1.04880062278479,0.356485221384687,2.94205919311595,0.00326037598737071,0.0098184961682711
"gene-YDR418W",25883.2068306146,1.14408205931854,0.390640481856483,2.92873399572261,0.00340345549536181,0.0102006608145207
"gene-YOL077C",3863.43826952126,1.15002929451653,0.392838619966496,2.92748532365431,0.00341715188091868,0.0102222769265053
"gene-YER049W",3036.87278702573,1.29597226387338,0.44453812011075,2.91532313033246,0.00355320443890532,0.0105691071659136
"gene-YMR084W",949.558434004338,-1.13732802303914,0.39084114807247,-2.90994955021535,0.00361487101572687,0.0107424018026266
"gene-YLR342W-A",380.336387952646,1.13676167201654,0.391113993786938,2.90647148932185,0.00365530207953356,0.0108523234056208
"gene-YGR273C",91.5493313163795,1.7529394437819,0.604213038466745,2.90119433408813,0.00371743257456933,0.0110160384470086
"gene-YOR340C",2167.38094642201,1.26059321111326,0.434937758761985,2.89833013050288,0.00375155470935412,0.0111015035181544
"gene-tS(AGA)H",150.931483008233,-3.10597075093474,1.07213195810053,-2.89700416769361,0.00376744750430479,0.0111276458839091
"gene-YIL018W",31751.4474895903,1.14881192075254,0.396782182143358,2.89532134368239,0.00378770568679624,0.0111822434742215
"gene-YDL210W",383.995110530754,1.00204697708057,0.347585867513842,2.88287606238958,0.00394062451094444,0.0115848849258814
"gene-YKL096W-A",21107.0362329476,1.28269157534154,0.446370723808323,2.87360148622189,0.00405820671802516,0.0118917525854399
"gene-YER135C",482.330662763028,-1.11253249976494,0.387353885316332,-2.87213460852831,0.00407709261197831,0.0119360009336747
"gene-tR(ACG)E",495.463024789064,-4.5596819350405,1.58905022047068,-2.86943853397529,0.00411201245363668,0.0120214884249573
"gene-YGL103W",71891.385116218,1.00730618806862,0.351194779093338,2.8682265455914,0.00412779850305103,0.0120521535754758
"gene-YBR271W",1272.58036300364,1.04233457668921,0.36397495271974,2.86375358771406,0.00418653553032914,0.0121815807690308
"gene-YLL052C",92.0117363953573,1.66679553812868,0.582054011384892,2.86364410437244,0.00418798267947796,0.0121815807690308
"gene-LSR1",19908.3765576066,1.01720431163763,0.3553411453218,2.86261336473275,0.00420162924405979,0.0122098958585442
"gene-YEL073C",1450.9217175552,1.30749089153705,0.457321503056876,2.85901905507916,0.00424953257508747,0.0123093947719346
"gene-YPR041W",19604.9875340666,1.04742323558175,0.366627993590157,2.85691014841773,0.00427786916970858,0.0123857864941149
"gene-YOR242C",242.278419066235,1.13269990506283,0.397035035060499,2.8528966087092,0.0043322714270068,0.0125130910087214
"gene-YMR011W",24464.9751723927,-1.03688828990294,0.363747097952393,-2.85057474201113,0.00436402924149914,0.0125774992673188
"gene-YBR261C",2569.1625187382,1.09040447401071,0.382851306670207,2.84811480335367,0.00439790566559606,0.0126462348961463
"gene-YLR142W",5114.87646204641,-3.62359347382385,1.27510828176001,-2.84179275255138,0.00448606434714366,0.0128528495107169
"gene-YHR062C",991.538396851955,1.02952866057273,0.362405002549294,2.84082353535584,0.00449972038381064,0.012886120227207
"gene-YCR101C",937.728716367124,-1.35283602303456,0.478279548277217,-2.82854666879974,0.00467598828760116,0.0133364007877037
"gene-YCR105W",256.794665971961,-1.09512139897037,0.388062407929133,-2.82202392345706,0.00477216172047547,0.013561627674321
"gene-YOL141W",659.58599613612,1.22163700517457,0.433025472687854,2.82116661080395,0.00478493444000352,0.0135918002606586
"gene-YBR267W",1447.12150951403,1.29342614901179,0.458933872739162,2.81832792443916,0.00482744788297343,0.0136844432208219
"gene-YDR025W",8237.18982742305,1.32810232578112,0.471252923095482,2.81823679110003,0.00482881838158675,0.0136844432208219
"gene-YDL022W",20821.4744098508,-1.00105391511579,0.355764745791409,-2.81380863887713,0.00489583629943538,0.0138383588680226
